date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:27	9303/9303	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:27%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1926	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1926.json	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:28	2644/2644	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:28%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fgutter-cleaning-services%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed8b08.json	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:29%20GMT	https://www.gladiatorhomeimprovement.com/?p=1926	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/index913e.html	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:29	2849/2849	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:29%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fgutter-cleaning-services%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed798c	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:31	225364/225364	---M--	200	added ('OK')	image/webp	etag:%2265d64e77-37054%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/02/worker-picking-some-leaves-of-a-white-gutter.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/02/worker-picking-some-leaves-of-a-white-gutter.webp	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:32	112026/112026	---M--	200	added ('OK')	image/webp	etag:%2265d64d7e-1b59a%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/02/worker-cleaning-a-gutter-of-a-house-with-white-gloves.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/02/worker-cleaning-a-gutter-of-a-house-with-white-gloves.webp	(from https://www.gladiatorhomeimprovement.com/gutter-cleaning-services/)
18:52:32	9176/9176	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:32%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1954	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1954.json	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:33	2635/2635	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:33%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fwood-rot-repair%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed3182.json	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:34	2840/2840	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:34%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fwood-rot-repair%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed9056	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:36	28240/28240	---M--	200	added ('OK')	image/jpeg	etag:%2266279ea0-705a%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Wood-rot-and-siding-repair-service.jpg	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Wood-rot-and-siding-repair-service.jpg	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:36	263132/263132	---M--	200	added ('OK')	image/jpeg	etag:%2266279f22-43bfc%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/wood-rot-on-roof.jpg	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/wood-rot-on-roof.jpg	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:34%20GMT	https://www.gladiatorhomeimprovement.com/?p=1954	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/index80d7.html	(from https://www.gladiatorhomeimprovement.com/wood-rot-repair/)
18:52:37	8845/8845	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:37%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/20	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/20.json	(from https://www.gladiatorhomeimprovement.com/areas-we-serve/)
18:52:38	2574/2574	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:38%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fareas-we-serve%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embedd099.json	(from https://www.gladiatorhomeimprovement.com/areas-we-serve/)
18:52:39	2779/2779	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:39%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fareas-we-serve%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed747e	(from https://www.gladiatorhomeimprovement.com/areas-we-serve/)
18:52:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:39%20GMT	https://www.gladiatorhomeimprovement.com/?p=20	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/index341b.html	(from https://www.gladiatorhomeimprovement.com/areas-we-serve/)
18:52:40	8785/8785	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:40%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1852	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/1852.json	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:41	2550/2550	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:41%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fmeet-the-team%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed92b7.json	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:42%20GMT	https://www.gladiatorhomeimprovement.com/?p=1852	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/index42dd.html	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:43	2755/2755	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:42%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fmeet-the-team%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed1780	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:43	112044/112044	---M--	200	added ('OK')	image/webp	etag:%2263923c96-1b5ac%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2022/08/overlay-blank-papers-404-image.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2022/08/overlay-blank-papers-404-image.webp	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:44	70281/70281	---M--	200	added ('OK')	image/jpeg	etag:%22663a4b5b-11cae%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/05/unnamed-2-768x1024.jpg	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/05/unnamed-2-768x1024.jpg	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:45	57456/57456	---M--	200	added ('OK')	image/jpeg	etag:%22663a4b59-e7bc%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/05/unnamed-4-717x1024.jpg	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/05/unnamed-4-717x1024.jpg	(from https://www.gladiatorhomeimprovement.com/meet-the-team/)
18:52:46	8655/8655	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:46%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/17	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/17.json	(from https://www.gladiatorhomeimprovement.com/gallery/)
18:52:47	2536/2536	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:47%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fgallery%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed9321.json	(from https://www.gladiatorhomeimprovement.com/gallery/)
18:52:48	2741/2741	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:48%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fgallery%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embedf882	(from https://www.gladiatorhomeimprovement.com/gallery/)
18:52:50	179944/179944	---M--	200	added ('OK')	image/webp	etag:%2265668a28-2bee8%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2023/11/gallery-close-up-wall-being-painted.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2023/11/gallery-close-up-wall-being-painted.webp	(from https://www.gladiatorhomeimprovement.com/gallery/)
18:52:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:48%20GMT	https://www.gladiatorhomeimprovement.com/?p=17	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/indexd8eb.html	(from https://www.gladiatorhomeimprovement.com/gallery/)
18:52:51	8579/8579	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:50%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/16	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/wp/v2/pages/16.json	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:51	2525/2525	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jun%202024%2023:52:51%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fcontact%2F	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed1ce4.json	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:53	2730/2730	---MCZ	200	added ('OK')	text/xml	date:Tue,%2004%20Jun%202024%2023:52:52%20GMT	https://www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gladiatorhomeimprovement.com%2Fcontact%2F&format=xml	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-json/oembed/1.0/embed1ddf	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:54	177828/177828	---M--	200	added ('OK')	image/webp	etag:%2265668a24-2b6a4%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2023/11/contact-close-up-cyan-painting-.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2023/11/contact-close-up-cyan-painting-.webp	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:54	63546/63546	---M--	200	added ('OK')	image/webp	etag:%22660b2fd8-f83a%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Brian-Harrell.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Brian-Harrell.webp	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:55	74038/74038	---M--	200	added ('OK')	image/webp	etag:%22660b2fd0-12136%22	https://www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Chase-Jarvis.webp	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-content/uploads/2024/04/Chase-Jarvis.webp	(from https://www.gladiatorhomeimprovement.com/contact/)
18:52:57	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259800707-11f6%22	https://www.gladiatorhomeimprovement.com/wp-includes/js/mediaelement/mejs-controls.svg	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.gladiatorhomeimprovement.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
18:52:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jun%202024%2023:52:52%20GMT	https://www.gladiatorhomeimprovement.com/?p=16	/Users/bigmakk/websites/gladiatorhomeimprovement/www.gladiatorhomeimprovement.com/index0e62.html	(from https://www.gladiatorhomeimprovement.com/contact/)
